Index;Hann;Hamming;Blackman;Lanczos;Gaussian;Poisson;Parzen;Welch;Nutall;Blackman-Nutall;Blackman-Harris;Hann-Poisson;Bartlett-Hann;Bartlett-Fejer;Exponential;Triangular;Rectangular;Flat top;Cosine;
562;0.97614;0.97805;0.96124;0.98404;0.97000;0.00000;0.94837;0.99025;0.94480;0.94692;0.94568;0.80123;0.95817;0.90127;0.90608;0.90137;1.00000;0.89053;0.98800;
563;0.97520;0.97718;0.95971;0.98341;0.96882;0.00000;0.94640;0.98986;0.94265;0.94486;0.94356;0.79733;0.95698;0.89932;0.90431;0.89941;1.00000;0.88635;0.98752;
564;0.97423;0.97629;0.95816;0.98276;0.96761;0.00000;0.94440;0.98947;0.94046;0.94275;0.94141;0.79343;0.95578;0.89736;0.90254;0.89746;1.00000;0.88211;0.98703;
565;0.97325;0.97539;0.95659;0.98210;0.96639;0.00000;0.94236;0.98906;0.93824;0.94061;0.93922;0.78954;0.95457;0.89541;0.90078;0.89551;1.00000;0.87780;0.98653;
566;0.97225;0.97447;0.95498;0.98143;0.96514;0.00000;0.94030;0.98865;0.93598;0.93844;0.93699;0.78565;0.95334;0.89345;0.89902;0.89355;1.00000;0.87342;0.98603;
567;0.97123;0.97353;0.95335;0.98075;0.96388;0.00000;0.93820;0.98823;0.93368;0.93622;0.93473;0.78177;0.95209;0.89150;0.89727;0.89160;1.00000;0.86898;0.98551;
568;0.97020;0.97258;0.95169;0.98005;0.96259;0.00000;0.93607;0.98780;0.93135;0.93398;0.93243;0.77788;0.95084;0.88954;0.89552;0.88965;1.00000;0.86448;0.98498;
569;0.96914;0.97161;0.95000;0.97934;0.96128;0.00000;0.93392;0.98736;0.92898;0.93170;0.93010;0.77401;0.94957;0.88759;0.89377;0.88770;1.00000;0.85992;0.98445;
570;0.96807;0.97063;0.94829;0.97862;0.95995;0.00000;0.93173;0.98692;0.92657;0.92938;0.92773;0.77014;0.94829;0.88563;0.89203;0.88574;1.00000;0.85529;0.98391;
571;0.96698;0.96962;0.94655;0.97789;0.95860;0.00000;0.92951;0.98647;0.92413;0.92703;0.92533;0.76627;0.94699;0.88368;0.89029;0.88379;1.00000;0.85061;0.98335;
572;0.96588;0.96861;0.94478;0.97715;0.95722;0.00000;0.92726;0.98601;0.92165;0.92464;0.92289;0.76240;0.94568;0.88172;0.88855;0.88184;1.00000;0.84586;0.98279;
573;0.96475;0.96757;0.94299;0.97639;0.95583;0.00000;0.92498;0.98554;0.91914;0.92222;0.92041;0.75855;0.94436;0.87977;0.88682;0.87988;1.00000;0.84106;0.98222;
574;0.96361;0.96652;0.94117;0.97562;0.95441;0.00000;0.92267;0.98507;0.91659;0.91977;0.91791;0.75469;0.94302;0.87781;0.88509;0.87793;1.00000;0.83620;0.98164;
575;0.96245;0.96546;0.93932;0.97484;0.95298;0.00000;0.92033;0.98459;0.91401;0.91728;0.91536;0.75084;0.94167;0.87586;0.88336;0.87598;1.00000;0.83128;0.98105;
576;0.96128;0.96437;0.93745;0.97405;0.95152;0.00000;0.91797;0.98410;0.91140;0.91476;0.91279;0.74700;0.94031;0.87390;0.88164;0.87402;1.00000;0.82631;0.98045;
577;0.96008;0.96328;0.93555;0.97324;0.95005;0.00000;0.91557;0.98360;0.90875;0.91221;0.91018;0.74316;0.93893;0.87195;0.87992;0.87207;1.00000;0.82129;0.97984;
578;0.95887;0.96216;0.93363;0.97243;0.94855;0.00000;0.91315;0.98310;0.90607;0.90963;0.90754;0.73932;0.93754;0.86999;0.87820;0.87012;1.00000;0.81621;0.97922;
579;0.95764;0.96103;0.93168;0.97160;0.94703;0.00000;0.91070;0.98259;0.90335;0.90701;0.90486;0.73550;0.93614;0.86804;0.87648;0.86816;1.00000;0.81107;0.97859;
580;0.95640;0.95989;0.92971;0.97076;0.94550;0.00000;0.90822;0.98207;0.90060;0.90436;0.90215;0.73167;0.93472;0.86608;0.87477;0.86621;1.00000;0.80589;0.97796;
581;0.95513;0.95872;0.92771;0.96991;0.94394;0.00000;0.90571;0.98154;0.89782;0.90168;0.89941;0.72786;0.93329;0.86413;0.87307;0.86426;1.00000;0.80065;0.97731;
582;0.95385;0.95755;0.92568;0.96904;0.94236;0.00000;0.90318;0.98100;0.89501;0.89897;0.89664;0.72404;0.93185;0.86217;0.87136;0.86230;1.00000;0.79537;0.97665;
583;0.95256;0.95635;0.92363;0.96817;0.94076;0.00000;0.90062;0.98046;0.89216;0.89622;0.89384;0.72024;0.93040;0.86022;0.86966;0.86035;1.00000;0.79004;0.97599;
584;0.95124;0.95514;0.92156;0.96728;0.93915;0.00000;0.89803;0.97991;0.88929;0.89345;0.89100;0.71644;0.92893;0.85826;0.86797;0.85840;1.00000;0.78466;0.97532;
585;0.94991;0.95392;0.91946;0.96638;0.93751;0.00000;0.89542;0.97935;0.88638;0.89065;0.88814;0.71264;0.92745;0.85631;0.86627;0.85645;1.00000;0.77923;0.97463;
586;0.94856;0.95268;0.91734;0.96547;0.93586;0.00000;0.89278;0.97879;0.88344;0.88781;0.88524;0.70885;0.92595;0.85435;0.86458;0.85449;1.00000;0.77376;0.97394;
587;0.94720;0.95142;0.91519;0.96454;0.93418;0.00000;0.89011;0.97821;0.88047;0.88495;0.88231;0.70507;0.92445;0.85239;0.86290;0.85254;1.00000;0.76824;0.97324;
588;0.94582;0.95015;0.91302;0.96361;0.93249;0.00000;0.88742;0.97763;0.87747;0.88205;0.87936;0.70129;0.92293;0.85044;0.86121;0.85059;1.00000;0.76268;0.97253;
589;0.94442;0.94886;0.91082;0.96266;0.93077;0.00000;0.88470;0.97704;0.87444;0.87913;0.87637;0.69752;0.92139;0.84848;0.85953;0.84863;1.00000;0.75708;0.97181;
590;0.94300;0.94756;0.90860;0.96170;0.92904;0.00000;0.88196;0.97645;0.87138;0.87618;0.87336;0.69376;0.91985;0.84653;0.85785;0.84668;1.00000;0.75144;0.97108;
591;0.94157;0.94624;0.90636;0.96073;0.92729;0.00000;0.87920;0.97584;0.86829;0.87320;0.87031;0.69000;0.91829;0.84457;0.85618;0.84473;1.00000;0.74575;0.97035;
592;0.94012;0.94491;0.90409;0.95975;0.92552;0.00000;0.87640;0.97523;0.86517;0.87019;0.86724;0.68625;0.91672;0.84262;0.85451;0.84277;1.00000;0.74003;0.96960;
593;0.93866;0.94356;0.90180;0.95876;0.92373;0.00000;0.87359;0.97461;0.86203;0.86715;0.86414;0.68251;0.91514;0.84066;0.85284;0.84082;1.00000;0.73427;0.96884;
594;0.93717;0.94220;0.89949;0.95775;0.92192;0.00000;0.87075;0.97399;0.85885;0.86409;0.86101;0.67877;0.91354;0.83871;0.85118;0.83887;1.00000;0.72848;0.96808;
595;0.93567;0.94082;0.89715;0.95674;0.92010;0.00000;0.86788;0.97335;0.85565;0.86100;0.85785;0.67504;0.91193;0.83675;0.84952;0.83691;1.00000;0.72264;0.96730;
596;0.93416;0.93943;0.89480;0.95571;0.91825;0.00000;0.86500;0.97271;0.85242;0.85788;0.85467;0.67132;0.91031;0.83480;0.84786;0.83496;1.00000;0.71678;0.96652;
597;0.93263;0.93802;0.89242;0.95467;0.91639;0.00000;0.86209;0.97206;0.84916;0.85473;0.85146;0.66760;0.90868;0.83284;0.84621;0.83301;1.00000;0.71087;0.96573;
598;0.93108;0.93659;0.89001;0.95362;0.91451;0.00000;0.85915;0.97140;0.84588;0.85156;0.84822;0.66390;0.90703;0.83089;0.84456;0.83105;1.00000;0.70494;0.96493;
599;0.92952;0.93516;0.88759;0.95255;0.91261;0.00000;0.85620;0.97074;0.84257;0.84837;0.84496;0.66019;0.90538;0.82893;0.84291;0.82910;1.00000;0.69898;0.96411;
600;0.92794;0.93370;0.88514;0.95148;0.91069;0.00000;0.85322;0.97006;0.83924;0.84514;0.84167;0.65650;0.90371;0.82698;0.84126;0.82715;1.00000;0.69298;0.96329;
601;0.92634;0.93223;0.88267;0.95039;0.90876;0.00000;0.85022;0.96938;0.83587;0.84190;0.83835;0.65281;0.90202;0.82502;0.83962;0.82520;1.00000;0.68696;0.96247;
602;0.92473;0.93075;0.88018;0.94930;0.90681;0.00000;0.84719;0.96870;0.83249;0.83862;0.83501;0.64913;0.90033;0.82307;0.83798;0.82324;1.00000;0.68090;0.96163;
603;0.92310;0.92925;0.87767;0.94819;0.90484;0.00000;0.84415;0.96800;0.82908;0.83533;0.83165;0.64546;0.89862;0.82111;0.83635;0.82129;1.00000;0.67482;0.96078;
604;0.92145;0.92774;0.87513;0.94707;0.90285;0.00000;0.84108;0.96730;0.82564;0.83200;0.82826;0.64180;0.89690;0.81916;0.83472;0.81934;1.00000;0.66872;0.95992;
605;0.91979;0.92621;0.87258;0.94594;0.90085;0.00000;0.83800;0.96659;0.82218;0.82866;0.82484;0.63814;0.89517;0.81720;0.83309;0.81738;1.00000;0.66259;0.95906;
606;0.91812;0.92467;0.87001;0.94479;0.89883;0.00000;0.83489;0.96587;0.81870;0.82529;0.82141;0.63449;0.89343;0.81525;0.83146;0.81543;1.00000;0.65644;0.95819;
607;0.91643;0.92311;0.86741;0.94364;0.89679;0.00000;0.83176;0.96514;0.81519;0.82190;0.81795;0.63085;0.89167;0.81329;0.82984;0.81348;1.00000;0.65026;0.95730;
608;0.91472;0.92154;0.86479;0.94247;0.89473;0.00000;0.82861;0.96441;0.81166;0.81849;0.81446;0.62722;0.88991;0.81134;0.82822;0.81152;1.00000;0.64406;0.95641;
609;0.91300;0.91996;0.86216;0.94129;0.89266;0.00000;0.82544;0.96367;0.80811;0.81505;0.81096;0.62359;0.88813;0.80938;0.82660;0.80957;1.00000;0.63784;0.95551;
